lat,lon,adr,name,start_t,end_t,mood_date,mood
40.8425585,14.2311576,"Via Domenico Cimarosa, 67 80127 Napoli NA Italia",Jean Claude Paris - Coiffeur et Nails,2021-10-15T15:32:06.194Z,2021-10-15T16:57:47.826Z,2021-10-15,rad
40.8481186,14.2271629,"Via Antignano, 16/17 80128 Napoli NA Italy",Negozio Di Bomboniere Pianeta Carta Le Stelle Napoli,2021-10-15T17:04:10.510Z,2021-10-15T17:11:23.675Z,2021-10-15,rad
40.8439371,14.2308635,"Via Alessandro Scarlatti, 90/98 80127 Napoli NA Italia",COIN,2021-10-15T17:21:36.013Z,2021-10-15T17:58:07.177Z,2021-10-15,rad
40.8483234,14.2551641,"P.za S. Domenico Maggiore, 14 80134 Napoli NA Italia",Caffè Letterario Strega,2021-10-16T20:49:11.807Z,2021-10-17T00:04:35.915Z,2021-10-16,good
40.8448582,14.2557925,"Via Sedile di Porto, 46 80134 Napoli NA Italia",Mamamu Bar,2021-10-17T00:08:51.375Z,2021-10-17T00:54:42.977Z,2021-10-17,meh
40.8432984,14.2490702,"Via Armando Diaz, 180/B, I-80134 Napoli, Italia","Via Armando Diaz, 180/B",2021-10-18T14:51:07.789Z,2021-10-18T15:21:18.464Z,2021-10-18,meh
40.8424209,14.2496867,"Via Armando Diaz, 28 80134 Napoli NA Italia",Nocera Carlo,2021-10-18T17:20:20.328Z,2021-10-18T17:24:51.339Z,2021-10-18,meh
41.1279257,14.3286961,"SP174, 16 81020 Annunziata CE Italia","SP174, 16",2021-10-20T08:22:50.621Z,2021-10-20T08:47:05.230Z,2021-10-20,good
41.1251675,14.3421696,Via Grottole 81020 Annunziata CE Italia,Chiesa Di Santa Maria Assunta (Grottole),2021-10-20T08:54:27.043Z,2021-10-20T09:47:23.144Z,2021-10-20,good
41.1204946,14.3574858,"P.za Bronzetti, 1 81020 Castel Morrone CE Italia",City of Castel Morrone,2021-10-20T14:24:24.288Z,2021-10-20T16:28:40.319Z,2021-10-20,good
40.8524466,14.2504243,"Via Ettore Bellini, 1 80135 Napoli NA Italia",Galleria Principe di Napoli,2021-10-21T16:13:35.820Z,2021-10-21T16:19:42.823Z,2021-10-21,good
40.8432984,14.2490702,"Via Armando Diaz, 180/B, I-80134 Napoli, Italia","Via Armando Diaz, 180/B",2021-10-22T20:24:57.762Z,2021-10-22T22:36:22.863Z,2021-10-22,meh
40.8501355,14.2231782,"Via Simone Martini, 47 80128 Napoli NA Italia",Bar Satira 3 di Visconti Raffaele,2021-10-23T15:39:52.142Z,2021-10-23T16:33:48Z,2021-10-23,rad
40.8434258,14.2329929,"Via Michele Kerbaker, 24/32 80129 Napoli NA Italia",OVS,2021-10-23T16:54:22.894Z,2021-10-23T17:18:52.994Z,2021-10-23,rad
40.8476211,14.2281915,"P.za degli Artisti, 1 80129 Napoli NA Italia",Gelateria Mennella,2021-10-23T17:29:05.928Z,2021-10-23T17:39:22.825Z,2021-10-23,rad
40.8501355,14.2231782,"Via Simone Martini, 47 80128 Napoli NA Italia",Bar Satira 3 di Visconti Raffaele,2021-10-23T17:47:27.804Z,2021-10-23T19:33:00.326Z,2021-10-23,rad
40.8432984,14.2490702,"Via Armando Diaz, 180/B, I-80134 Napoli, Italia","Via Armando Diaz, 180/B",2021-10-23T20:00:18.466Z,2021-10-24T00:06:58.943Z,2021-10-23,rad
40.8499641,14.2245573,"Via Simone Martini, 24 80128 Napoli NA Italia","Via Simone Martini, 24",2021-10-24T11:22:07.015Z,2021-10-24T15:00:10.318Z,2021-10-24,rad
40.8494144,14.2278344,Arenella 80128 Napoli NA Italia,Parco Mascagna,2021-10-24T15:10:32.641Z,2021-10-24T15:16:34.661Z,2021-10-24,rad
40.84411,14.227789,"Via Luca Giordano, 59 80127 Napoli NA Italia",SEPHORA NAPOLI VOMERO,2021-10-24T15:22:38.557Z,2021-10-24T15:45:42Z,2021-10-24,rad
40.84379,14.230251,"Via Alessandro Scarlatti, 129 80129 Napoli NA Italia",ZARA,2021-10-24T15:47:54.536Z,2021-10-24T16:00:15.465Z,2021-10-24,rad
40.848998,14.2318033,"Via Mario Fiore, 6 80129 Napoli NA Italia",A.O.R.N. Santobono-Pausilipon - Ospedale Santobono,2021-10-24T16:24:39.463Z,2021-10-24T16:52:23.339Z,2021-10-24,rad
40.852087,14.2722687,80142 Napoli NA Italia,Garibaldi,2021-10-24T18:49:38.481Z,2021-10-24T19:07:57.292Z,2021-10-24,rad
41.0132452,14.1985167,Via Vecchio Camposanto 81030 Casaluce CE Italia,KARTODROMO - MINIMOTODROMO DI CASALUCE,2021-10-24T19:36:39.774Z,2021-10-24T20:48:14.466Z,2021-10-24,rad
40.8973047,14.3154162,"Via Circumvallazione Esterna, 2 80026 Casoria NA Italia",Parco Commerciale Multibit,2021-10-24T21:21:38.466Z,2021-10-24T22:48:50.391Z,2021-10-24,rad
40.8432984,14.2490702,"Via Armando Diaz, 180/B, I-80134 Napoli, Italia","Via Armando Diaz, 180/B",2021-10-25T15:08:53.027Z,2021-10-25T15:18:57.919Z,2021-10-25,rad
40.8485352,14.2545592,"P.za S. Domenico Maggiore, 5/6/7 80134 Napoli NA Italia",Palazzo Petrucci Pizzeria,2021-10-25T20:43:23.064Z,2021-10-25T20:49:25.536Z,2021-10-25,rad
40.8483033,14.255096,"P.za S. Domenico Maggiore, 14/15 80134 Napoli NA Italy",Gran caffè Neapolis,2021-10-25T20:53:39.083Z,2021-10-25T21:48:49.460Z,2021-10-25,rad
40.8405943,14.2921727,"Via Ponte dei Granili, 25 80146 Napoli NA Italia",Pizzeria e Trattoria Vigliena,2021-10-26T19:20:18.151Z,2021-10-26T21:46:03.088Z,2021-10-26,rad
40.8504043,14.2324572,80129 Napoli NA Italia,Escobar Cafè,2021-10-30T17:07:12.086Z,2021-10-30T18:55:38.470Z,2021-10-30,good
40.848998,14.2318033,"Via Mario Fiore, 6 80129 Napoli NA Italia",A.O.R.N. Santobono-Pausilipon - Ospedale Santobono,2021-10-30T18:59:40.386Z,2021-10-30T23:35:29.807Z,2021-10-30,good
40.8488054,14.2499356,80135 Napoli NA Italia,Dante,2021-10-30T23:44:32.857Z,2021-10-30T23:51:34Z,2021-10-30,good
40.848998,14.2318033,"Via Mario Fiore, 6 80129 Napoli NA Italia",A.O.R.N. Santobono-Pausilipon - Ospedale Santobono,2021-10-31T15:06:30.700Z,2021-10-31T17:29:19.779Z,2021-10-31,rad
40.9673864,13.9871128,"Via del Mare, 22 81030 Castel Volturno CE Italia",Lido Arcobaleno Gate 5,2021-10-31T18:03:58.530Z,2021-11-01T10:26:21.739Z,2021-10-31,rad
40.8358256,14.2485831,Piazza del Plebiscito 80132 Napoli NA Italia,Piazza del Plebiscito,2021-09-01T16:44:16.564Z,2021-09-01T16:54:22.316Z,2021-09-01,rad
40.8494951,14.2325856,"Via Guglielmo Sagrera, 11/19 80129 Napoli NA Italia",Viktoria Platz,2021-09-03T20:03:20.113Z,2021-09-03T20:56:50.867Z,2021-09-03,meh
40.8476211,14.2281915,"P.za degli Artisti, 1 80129 Napoli NA Italia",Gelateria Mennella,2021-09-03T21:02:54.478Z,2021-09-03T21:48:20.770Z,2021-09-03,meh
40.8438431,14.2317887,80129 Napoli NA Italia,Vanvitelli,2021-09-03T22:04:34.767Z,2021-09-03T22:12:38.761Z,2021-09-03,meh
40.8499641,14.2245573,"Via Simone Martini, 24 80128 Napoli NA Italia","Via Simone Martini, 24",2021-09-03T22:32:54.768Z,2021-09-03T22:43:21.750Z,2021-09-03,meh
40.8494951,14.2325856,"Via Guglielmo Sagrera, 11/19 80129 Napoli NA Italia",Viktoria Platz,2021-09-03T22:55:33.723Z,2021-09-03T23:05:37.693Z,2021-09-03,meh
40.8432984,14.2490702,"Via Armando Diaz, 180/B, I-80134 Napoli, Italia","Via Armando Diaz, 180/B",2021-09-04T08:37:20.096Z,2021-09-04T08:46:13.582Z,2021-09-04,good
41.0332147,14.3290551,Viale delle Industrie 81020 San Marco Evangelista CE Italia,A1 Expo - Exhibition,2021-09-04T09:36:19.575Z,2021-09-04T11:13:58.246Z,2021-09-04,good
40.8432984,14.2490702,"Via Armando Diaz, 180/B, I-80134 Napoli, Italia","Via Armando Diaz, 180/B",2021-09-04T18:46:09Z,2021-09-04T22:31:16.432Z,2021-09-04,good
40.8333333,14.1666667,Campi Flegrei 80125 Napoli NA Italia,Phlegraean Fields,2021-09-05T05:33:45Z,2021-09-05T06:54:35Z,2021-09-05,meh
40.8410568,14.2559118,"Via Cristoforo Colombo, 52/53 80133 Napoli NA Italia",Bambù Restaurant,2021-09-05T07:25:44.533Z,2021-09-05T07:44:26Z,2021-09-05,meh
40.8523979,14.2503814,"Via Ettore Bellini, 1 80135 Napoli NA Italia",Galleria Principe di Napoli,2021-09-06T16:25:29.328Z,2021-09-06T16:33:29.794Z,2021-09-06,good
40.8665402,14.2688045,"Punto sport Via Arenaccia, 255 a/b 80141 Napoli NA Italia",Punto Sport Di Zazzaro Marcello,2021-09-06T16:49:08.425Z,2021-09-06T16:55:16.209Z,2021-09-06,good
40.9259069,14.1983003,"Via Aniello Palumbo, 117 80014 Giugliano in Campania NA Italia",PAM Supermercato,2021-09-06T17:49:28.083Z,2021-09-06T17:59:33.665Z,2021-09-06,good
40.8419346,14.2455136,"Via Portacarrese a Montecalvario, 69 80134 Napoli NA Italia",Foqus Foundation Spanish Quarter,2021-09-07T17:21:34.609Z,2021-09-07T17:36:15.861Z,2021-09-07,good
40.8423964,14.2494761,"Via Armando Diaz, 20 80134 Napoli NA Italia",Caffè Bistrot Toledo,2021-09-07T17:38:15.896Z,2021-09-07T18:53:17.111Z,2021-09-07,good
40.8577542,14.2901086,"Via Carlo Bussola, 7 80143 Napoli NA Italia",Campetto Chiesa,2021-09-08T20:00:45.347Z,2021-09-08T21:36:11.018Z,2021-09-08,good
40.848998,14.2318033,"Via Mario Fiore, 6 80129 Napoli NA Italia",A.O.R.N. Santobono-Pausilipon - Ospedale Santobono,2021-09-10T16:02:23.743Z,2021-09-10T17:01:00.569Z,2021-09-10,rad
40.84379,14.230251,"Via Alessandro Scarlatti, 129 80129 Napoli NA Italia",ZARA,2021-09-10T17:16:15.587Z,2021-09-10T17:39:08.579Z,2021-09-10,rad
40.84411,14.227789,"Via Luca Giordano, 59 80127 Napoli NA Italia",SEPHORA NAPOLI VOMERO,2021-09-10T17:41:08.598Z,2021-09-10T18:01:00.332Z,2021-09-10,rad
40.848998,14.2318033,"Via Mario Fiore, 6 80129 Napoli NA Italia",A.O.R.N. Santobono-Pausilipon - Ospedale Santobono,2021-09-10T18:15:33.382Z,2021-09-10T21:05:39.935Z,2021-09-10,rad
40.8460463,14.2556753,"Via S. Giovanni Maggiore Pignatelli, 27 80134 Napoli NA Italia",Kestè,2021-09-10T21:39:28.931Z,2021-09-10T23:52:50.479Z,2021-09-10,rad
40.847447,14.2569051,"Via Giovanni Paladino, 21 80138 Napoli NA Italia",Bucopertuso - Public House,2021-09-10T23:54:50.527Z,2021-09-11T00:19:44.523Z,2021-09-10,rad
40.8432984,14.2490702,"Via Armando Diaz, 180/B, I-80134 Napoli, Italia","Via Armando Diaz, 180/B",2021-09-11T13:32:49.193Z,2021-09-11T13:42:17.138Z,2021-09-11,good
40.8205878,14.1825128,"Viale John Fitzgerald Kennedy, 76 80125 Napoli NA Italia",Edenlandia,2021-09-11T14:03:29.155Z,2021-09-11T16:21:55.730Z,2021-09-11,good
40.8439535,14.2341893,"Via Raffaele Morghen, 28/30 80127 Napoli NA Italia",Carrefour Market - Supermarket,2021-09-12T17:43:53.582Z,2021-09-12T18:08:33.457Z,2021-09-12,rad
40.848998,14.2318033,"Via Mario Fiore, 6 80129 Napoli NA Italia",A.O.R.N. Santobono-Pausilipon - Ospedale Santobono,2021-09-12T18:32:48.428Z,2021-09-12T20:25:37.264Z,2021-09-12,rad
40.8725488,14.2532901,"Via Miano, 4 80145 Napoli NA Italia",Real Bosco di Capodimonte,2021-09-13T15:54:30Z,2021-09-13T16:01:03Z,2021-09-13,good
40.8504043,14.2324572,80129 Napoli NA Italia,Escobar Cafè,2021-09-16T17:46:26.245Z,2021-09-16T19:36:13Z,2021-09-16,good
40.8486,14.2288778,"Via Angelica Kauffmann, 15 80127 Napoli NA Italia",Herr Daniel,2021-09-16T19:40:32.956Z,2021-09-16T22:20:20.736Z,2021-09-16,good
40.8504043,14.2324572,80129 Napoli NA Italia,Escobar Cafè,2021-09-16T22:26:33.773Z,2021-09-16T22:40:26.684Z,2021-09-16,good
40.8494144,14.2278344,Arenella 80128 Napoli NA Italia,Parco Mascagna,2021-09-18T16:11:26.998Z,2021-09-18T16:26:13.630Z,2021-09-18,rad
40.8494144,14.2278344,Arenella 80128 Napoli NA Italia,Parco Mascagna,2021-09-18T17:08:40.242Z,2021-09-18T17:14:18.542Z,2021-09-18,rad
40.8501355,14.2231782,"Via Simone Martini, 47 80128 Napoli NA Italia",Bar Satira 3 di Visconti Raffaele,2021-09-18T17:34:29.179Z,2021-09-18T22:34:28.787Z,2021-09-18,rad
40.8499641,14.2245573,"Via Simone Martini, 24 80128 Napoli NA Italia","Via Simone Martini, 24",2021-09-19T16:30:50.902Z,2021-09-19T16:57:44.209Z,2021-09-19,good
40.84379,14.230251,"Via Alessandro Scarlatti, 129 80129 Napoli NA Italia",ZARA,2021-09-19T17:16:19.276Z,2021-09-19T17:42:09.862Z,2021-09-19,good
40.84411,14.227789,"Via Luca Giordano, 59 80127 Napoli NA Italia",Piazza Italia vomero,2021-09-19T17:44:10.752Z,2021-09-19T18:02:01.268Z,2021-09-19,good
40.8499641,14.2245573,"Via Simone Martini, 24 80128 Napoli NA Italia","Via Simone Martini, 24",2021-09-19T18:18:29.752Z,2021-09-19T18:48:41.540Z,2021-09-19,good
40.8315996,14.2310555,Mappatella Beach Italia,Mappatella Beach,2021-09-21T16:01:34.655Z,2021-09-21T16:08:05.997Z,2021-09-21,meh
40.8263372,14.2244545,Molo di Sopraflutto Sannazzaro Via Mergellina 80122 Napoli NA Italia,Marina Molo Luise,2021-09-21T16:20:23.194Z,2021-09-21T16:28:34.637Z,2021-09-21,meh
40.848998,14.2318033,"Via Mario Fiore, 6 80129 Napoli NA Italia",A.O.R.N. Santobono-Pausilipon - Ospedale Santobono,2021-09-24T16:06:05.064Z,2021-09-24T20:52:15.079Z,2021-09-24,good
40.8483033,14.255096,"P.za S. Domenico Maggiore, 14/15 80134 Napoli NA Italy",Gran caffè Neapolis,2021-09-24T21:35:55.948Z,2021-09-25T00:01:21.004Z,2021-09-24,good
40.8439773,14.2556888,80133 Napoli NA Italia,Università,2021-09-25T11:06:22.273Z,2021-09-25T11:18:10.577Z,2021-09-25,good
40.8480426,14.2542914,"Via Benedetto Croce, 42 80134 Napoli NA Italia",Passione di Sofì,2021-09-25T11:39:54.416Z,2021-09-25T12:28:57.365Z,2021-09-25,good
40.8460463,14.2556753,"Via S. Giovanni Maggiore Pignatelli, 27 80134 Napoli NA Italia",Kestè,2021-09-25T12:35:11.666Z,2021-09-25T13:01:25.960Z,2021-09-25,good
40.8529222,14.2723487,P.za Giuseppe Garibaldi 80142 Napoli NA Italia,Napoli Centrale,2021-09-25T13:24:05.941Z,2021-09-25T14:19:16.474Z,2021-09-25,good
40.848998,14.2318033,"Via Mario Fiore, 6 80129 Napoli NA Italia",A.O.R.N. Santobono-Pausilipon - Ospedale Santobono,2021-09-26T15:13:12.537Z,2021-09-26T18:27:01.880Z,2021-09-26,rad
40.8501355,14.2231782,"Via Simone Martini, 47 80128 Napoli NA Italia",Bar Satira 3 di Visconti Raffaele,2021-09-27T20:02:19.840Z,2021-09-27T20:10:52.291Z,2021-09-27,rad
40.8438431,14.2317887,80129 Napoli NA Italia,Vanvitelli,2021-09-27T20:37:12.245Z,2021-09-27T20:45:16.277Z,2021-09-27,rad
40.8505985,14.2307905,"Piazza delle Medaglie D'Oro, 12 80128 Napoli NA Italia",Piazza Medaglie D'oro,2021-09-27T21:22:11.339Z,2021-09-27T21:46:20.189Z,2021-09-27,rad
40.8499641,14.2245573,"Via Simone Martini, 24 80128 Napoli NA Italia","Via Simone Martini, 24",2021-09-27T22:02:30.180Z,2021-09-27T22:08:37.925Z,2021-09-27,rad
40.8358256,14.2485831,Piazza del Plebiscito 80132 Napoli NA Italia,Piazza del Plebiscito,2021-09-29T18:58:52.776Z,2021-09-29T19:05:07.767Z,2021-09-29,good
48.1126125,16.5755139,1300 Schwechat Österreich,Vienna International Airport,2022-04-01T07:53:27.270Z,2022-04-01T10:28:05Z,2022-04-01,meh
40.8847493,14.289243,Viale F. Ruffo di Calabria 80144 Napoli NA Italia,Naples International Airport,2022-04-01T12:12:00.495Z,2022-04-01T12:37:32.277Z,2022-04-01,meh
40.8374314,14.2335665,P.za Amedeo 80121 Napoli NA Italia,Piazza Amedeo,2022-04-01T13:03:27.373Z,2022-04-01T13:05:27.102Z,2022-04-01,meh
40.8432984,14.2490702,"Via Armando Diaz, 180/B, I-80134 Napoli, Italia","Via Armando Diaz, 180/B",2022-04-01T13:29:18.995Z,2022-04-02T08:39:55.063Z,2022-04-01,meh
40.8244867,14.1915723,"Viale John Fitzgerald Kennedy, 54 80125 Napoli NA Italia",Mostra d'Oltremare,2022-04-02T09:20:12.103Z,2022-04-02T12:57:48.708Z,2022-04-02,meh
40.8358256,14.2485831,Piazza del Plebiscito 80132 Napoli NA Italia,Piazza del Plebiscito,2022-04-02T13:34:36.770Z,2022-04-02T13:54:42.404Z,2022-04-02,meh
40.8907116,14.2421119,"Via Vecchia Miano Piscinola, 11 80145 Napoli NA Italia","Via Vecchia Miano Piscinola, 11",2022-02-03T16:55:46.903Z,2022-02-03T19:52:53.871Z,2022-02-03,meh
40.848998,14.2318033,"Via Mario Fiore, 6 80129 Napoli NA Italia",Ospedale Santobono - A.O.R.N. Santobono-Pausilipon,2022-02-04T19:09:40.945Z,2022-02-04T19:40:51Z,2022-02-04,good
40.8472343,14.2307713,"Via Vincenzo d'Annibale, 18 80129 Napoli NA Italia",Pokeria,2022-02-04T19:44:11Z,2022-02-04T21:46:47.670Z,2022-02-04,good
40.8477373,14.2280971,"P.za degli Artisti, 4/5 80129 Napoli NA Italia",Casa Infante,2022-02-04T21:56:55.663Z,2022-02-04T23:07:31.642Z,2022-02-04,good
40.8468805,14.2288825,"Via Giovanni Merliani, 158 80129 Napoli NA Italia","Mosto - Birra Artigianale, Distillati & ...",2022-02-04T23:11:34.616Z,2022-02-05T00:27:55.189Z,2022-02-04,good
40.8494951,14.2325856,"Via Guglielmo Sagrera, 11/19 80129 Napoli NA Italia",Viktoria Platz Pub,2022-02-05T00:33:58.366Z,2022-02-05T00:46:07.537Z,2022-02-05,rad
40.8467818,14.2494809,"Via Toledo, 33 80134 Napoli NA Italia",Napul EAT,2022-02-05T12:10:11.519Z,2022-02-05T13:02:37.599Z,2022-02-05,rad
40.849372,14.251753,"Via Port'Alba, 18 80134 Napoli NA Italia",Antica Pizzeria Port’Alba,2022-02-05T13:15:41.345Z,2022-02-05T13:32:20.497Z,2022-02-05,rad
40.8488054,14.2499356,80135 Napoli NA Italia,Dante,2022-02-05T13:45:07.505Z,2022-02-05T14:11:49.519Z,2022-02-05,rad
40.8445265,14.2516234,"Via Monteoliveto, 53 80134 Napoli NA Italia",Panda Market,2022-02-05T14:15:52.576Z,2022-02-05T14:30:24.417Z,2022-02-05,rad
40.8439773,14.2556888,80133 Napoli NA Italia,Università,2022-02-05T14:48:40.348Z,2022-02-05T14:57:03.535Z,2022-02-05,rad
40.8488054,14.2499356,80135 Napoli NA Italia,Dante,2022-02-05T17:36:02.823Z,2022-02-05T17:50:27.791Z,2022-02-05,rad
40.8467818,14.2494809,"Via Toledo, 33 80134 Napoli NA Italia",Napul EAT,2022-02-05T17:54:31.835Z,2022-02-05T18:00:44.752Z,2022-02-05,rad
40.8389391,14.2476777,80132 Napoli NA Italia,Augusteo,2022-02-05T20:20:10.504Z,2022-02-05T20:32:37.100Z,2022-02-05,rad
40.8494951,14.2325856,"Via Guglielmo Sagrera, 11/19 80129 Napoli NA Italia",Viktoria Platz Pub,2022-02-05T20:45:34.428Z,2022-02-05T23:35:44.127Z,2022-02-05,rad
40.8485428,14.229948,"Via Marcello Casale de Bustis, 13-17 80129 Napoli NA Italia",Mercatino Antignano,2022-02-05T23:39:48.032Z,2022-02-05T23:45:52.945Z,2022-02-05,rad
40.8493804,14.2519309,"Via S. Sebastiano, 76 80138 Napoli NA Italia",Stai For,2022-02-06T00:11:30.052Z,2022-02-06T00:43:14.976Z,2022-02-06,good
40.8482509,14.2549272,"P.za S. Domenico Maggiore, 19 80134 Napoli NA Italia",Scaturchio,2022-02-06T00:49:36.163Z,2022-02-06T01:38:49.888Z,2022-02-06,good
40.850699,14.2533519,"Piazza Luigi Miraglia, 2 80138 Napoli NA Italia",Primo Policlinico di Napoli - AOU Luigi Vanvitelli,2022-02-06T01:46:35.878Z,2022-02-06T01:52:39.566Z,2022-02-06,good
40.8444009,14.2486139,"Piazza Carità, 11 80134 Napoli NA Italia",Pepe Nero,2022-02-07T19:05:04.869Z,2022-02-07T19:45:23.362Z,2022-02-07,good
40.8481266,14.2269838,"Via Don Luigi Sturzo, 1 80128 Napoli NA Italia",ORING,2022-02-08T17:13:04.158Z,2022-02-08T17:27:17.584Z,2022-02-08,good
40.8494951,14.2325856,"Via Guglielmo Sagrera, 11/19 80129 Napoli NA Italia",Viktoria Platz Pub,2022-02-08T17:35:34.895Z,2022-02-08T18:02:44.855Z,2022-02-08,good
40.8439535,14.2341893,"Via Raffaele Morghen, 28/30 80127 Napoli NA Italia",Carrefour Market - Supermarket,2022-02-08T18:16:53.925Z,2022-02-08T18:24:25.070Z,2022-02-08,good
40.8481266,14.2269838,"Via Don Luigi Sturzo, 1 80128 Napoli NA Italia",ORING,2022-02-08T18:34:36.297Z,2022-02-08T18:53:02.565Z,2022-02-08,good
40.8481266,14.2269838,"Via Don Luigi Sturzo, 1 80128 Napoli NA Italia",ORING,2022-02-09T17:13:19.354Z,2022-02-09T17:38:33.550Z,2022-02-09,rad
40.8500197,14.2366129,"P.za Leonardo, 25/28 80129 Napoli NA Italia",Florio Pharmacy - Online Pharmacy Italy,2022-02-09T17:50:38.418Z,2022-02-09T18:02:51.686Z,2022-02-09,rad
40.8515891,14.22867,"Via Raffaele Stasi, 40/46 80128 Napoli NA Italy",Acqua & Sapone,2022-02-09T18:11:12.823Z,2022-02-09T18:31:58.278Z,2022-02-09,rad
40.8499641,14.2245573,"Via Simone Martini, 24 80128 Napoli NA Italia","Via Simone Martini, 24",2022-02-09T19:09:45.336Z,2022-02-09T19:16:55.625Z,2022-02-09,rad
40.8358256,14.2485831,Piazza del Plebiscito 80132 Napoli NA Italia,Piazza del Plebiscito,2022-02-11T21:23:05.581Z,2022-02-12T01:35:36.860Z,2022-02-11,good
40.8725488,14.2532901,"Via Miano, 4 80145 Napoli NA Italia",Real Bosco di Capodimonte,2022-02-12T11:43:58.411Z,2022-02-12T15:29:11.680Z,2022-02-12,rad
40.8504043,14.2324572,80129 Napoli NA Italia,Escobar Cafè,2022-02-12T16:27:53.688Z,2022-02-12T16:58:27.728Z,2022-02-12,rad
40.8506596,14.2332468,"Piazza dell'Immacolata, 7 80127 Napoli NA Italia",Delight Bar Caffè,2022-02-12T17:00:49.601Z,2022-02-12T18:58:16.241Z,2022-02-12,rad
40.8504043,14.2324572,80129 Napoli NA Italia,Escobar Cafè,2022-02-12T19:00:16.363Z,2022-02-12T19:46:15.408Z,2022-02-12,rad
40.8486,14.2288778,"Via Angelica Kauffmann, 15 80127 Napoli NA Italia",Herr Daniel,2022-02-12T19:50:25.367Z,2022-02-12T21:58:54.185Z,2022-02-12,rad
40.8504043,14.2324572,80129 Napoli NA Italia,Escobar Cafè,2022-02-12T22:02:56.244Z,2022-02-12T23:22:05.062Z,2022-02-12,rad
40.8437604,14.2491361,"Via Toledo, 105 80132 Napoli NA Italia",Nami sushi to go,2022-02-15T17:30:57.845Z,2022-02-15T17:56:30.768Z,2022-02-15,meh
40.8907116,14.2421119,"Via Vecchia Miano Piscinola, 11 80145 Napoli NA Italia","Via Vecchia Miano Piscinola, 11",2022-02-16T16:57:10.413Z,2022-02-16T19:19:54.906Z,2022-02-16,good
40.8494951,14.2325856,"Via Guglielmo Sagrera, 11/19 80129 Napoli NA Italia",Viktoria Platz Pub,2022-02-17T17:21:16.391Z,2022-02-17T17:47:50.908Z,2022-02-17,good
40.8436324,14.2311278,Via Alessandro Scarlatti 80127 Napoli NA Italia,Naturalia center,2022-02-17T18:02:14.028Z,2022-02-17T18:20:54.603Z,2022-02-17,good
40.8481266,14.2269838,"Via Don Luigi Sturzo, 1 80128 Napoli NA Italia",ORING,2022-02-17T18:36:23.001Z,2022-02-17T18:51:12.410Z,2022-02-17,good
40.8503538,14.234159,"Piazza dell'Immacolata, 21 80129 Napoli NA Italia",Superò,2022-02-17T18:59:58.300Z,2022-02-17T19:05:15.816Z,2022-02-17,good
40.848677,14.2546321,"P.za S. Domenico Maggiore, 9 80134 Napoli NA Italia",jamón,2022-02-17T19:56:50.242Z,2022-02-17T20:22:48.671Z,2022-02-17,good
40.8389391,14.2476777,80132 Napoli NA Italia,Augusteo,2022-02-18T19:14:12.324Z,2022-02-18T19:20:48.029Z,2022-02-18,good
40.8504043,14.2324572,80129 Napoli NA Italia,Escobar Cafè,2022-02-18T19:34:14.280Z,2022-02-18T20:11:37.150Z,2022-02-18,good
40.8494951,14.2325856,"Via Guglielmo Sagrera, 11/19 80129 Napoli NA Italia",Viktoria Platz Pub,2022-02-18T20:19:42.144Z,2022-02-18T23:15:18.100Z,2022-02-18,good
40.8452629,14.2280758,"Via Luca Giordano, 124 80129 Napoli NA Italia",Santoro Pastry Coffee,2022-02-18T23:29:34.930Z,2022-02-19T00:30:20.754Z,2022-02-18,good
40.8500098,14.2337127,"Via Vincenzo Mosca, 17 80128 Napoli NA Italia",Dren eSports Bar,2022-02-19T00:46:36.064Z,2022-02-19T01:29:47.657Z,2022-02-19,good
40.8483033,14.255096,"P.za S. Domenico Maggiore, 14/15 80134 Napoli NA Italy",Gran caffè Neapolis,2022-02-19T21:54:33.596Z,2022-02-20T00:45:46.628Z,2022-02-19,good
40.845577,14.2546228,"Via Santa Chiara, 39/a 80134 Napoli NA Italia",BEER BAR,2022-02-20T00:53:04.545Z,2022-02-20T01:56:27.102Z,2022-02-20,rad
40.8494919,14.2508104,"Via Port'Alba, 28 80134 Napoli NA Italia",Libreria Berisio,2022-02-20T17:52:50.250Z,2022-02-20T20:04:47.701Z,2022-02-20,rad
40.8389391,14.2476777,80132 Napoli NA Italia,Augusteo,2022-02-22T16:41:09.821Z,2022-02-22T16:48:11.797Z,2022-02-22,rad
40.844833,14.2358244,"Via Raffaele Morghen, 88 80129 Napoli NA Italia","Via Raffaele Morghen, 88",2022-02-22T17:04:32.401Z,2022-02-22T18:23:11.514Z,2022-02-22,rad
40.844082,14.24082,"Largo S. Martino, 1 80129 Napoli NA Italia",Belvedere San Martino,2022-02-22T18:30:37.447Z,2022-02-22T18:38:54.810Z,2022-02-22,rad
